post_id,post_type,likes,shares,comments
7580,static_image,857,152,266
7581,static_image,875,96,380
7582,carousel,590,269,151
7583,static_image,870,219,284
7584,carousel,464,212,142
7585,carousel,405,55,428
7586,carousel,94,98,56
7587,carousel,884,194,169
7588,carousel,722,147,52
7589,static_image,240,131,451
7590,carousel,171,210,36
7591,reels,675,275,227
7592,carousel,893,127,264
7593,carousel,152,263,207
7594,carousel,109,108,93
7595,carousel,765,108,63
7596,static_image,507,286,433
7597,static_image,687,30,51
7598,carousel,876,146,26
7599,carousel,264,157,480
7600,reels,882,64,133
7601,carousel,818,259,392
7602,carousel,653,243,400
7603,static_image,618,217,33
7604,static_image,157,203,462
7605,carousel,828,186,360
7606,static_image,681,31,379
7607,static_image,314,55,307
7608,static_image,341,243,430
7609,static_image,386,191,481
7610,carousel,693,66,49
7611,carousel,498,179,124
7612,reels,592,89,371
7613,carousel,73,246,482
7614,carousel,621,275,356
7615,reels,585,6,251
7616,carousel,848,244,316
7617,carousel,782,121,249
7618,carousel,475,59,228
7619,carousel,615,267,66
7620,static_image,531,84,76
7621,carousel,743,201,138
7622,reels,552,66,284
7623,carousel,546,178,438
7624,carousel,91,234,459
7625,reels,623,59,470
7626,carousel,236,151,290
7627,carousel,739,286,197
7628,reels,526,261,26
7629,carousel,223,136,352
7630,reels,248,74,119
7631,reels,240,88,432
7632,carousel,450,24,414
7633,reels,666,200,292
7634,reels,917,238,142
7635,reels,732,246,20
7636,reels,870,231,359
7637,static_image,415,38,233
7638,static_image,756,65,135
7639,static_image,920,191,366
7640,static_image,948,77,55
7641,reels,106,64,439
7642,reels,966,157,431
7643,carousel,447,42,12
7644,reels,1000,9,121
7645,carousel,422,28,491
7646,static_image,585,137,467
7647,carousel,338,113,369
7648,static_image,761,62,327
7649,static_image,936,118,305
7650,carousel,345,282,447
7651,reels,565,38,122
7652,carousel,60,159,477
7653,carousel,806,222,317
7654,carousel,883,12,171
7655,carousel,97,80,61
7656,reels,983,41,203
7657,reels,786,191,400
7658,static_image,613,203,367
7659,reels,463,130,128
7660,static_image,938,173,129
7661,reels,613,51,57
7662,carousel,383,13,429
7663,carousel,951,146,476
7664,reels,480,137,403
7665,carousel,552,263,429
7666,static_image,856,222,448
7667,carousel,377,246,136
7668,static_image,395,169,391
7669,carousel,190,284,404
7670,carousel,977,234,474
7671,reels,387,55,78
7672,carousel,656,195,401
7673,static_image,559,264,60
7674,reels,420,137,89
7675,reels,924,28,400
7676,static_image,881,241,92
7677,carousel,801,201,19
7678,carousel,352,154,232
7679,static_image,912,194,405
7680,reels,482,241,249
7681,carousel,87,188,43
7682,reels,154,18,245
7683,carousel,112,261,247
7684,carousel,420,201,422
7685,reels,822,251,282
7686,static_image,820,122,256
7687,static_image,790,36,120
7688,carousel,548,167,167
7689,carousel,592,13,407
7690,carousel,959,231,161
7691,carousel,910,159,267
7692,reels,772,240,353
7693,carousel,442,30,92
7694,static_image,226,175,142
7695,reels,751,275,216
7696,carousel,964,235,105
7697,static_image,578,158,33
7698,reels,476,224,138
7699,carousel,60,233,344
7700,reels,749,110,83
7701,reels,119,110,492
7702,reels,263,285,481
7703,reels,537,218,364
7704,carousel,416,69,121
7705,static_image,491,263,437
7706,reels,671,31,218
7707,static_image,760,20,418
7708,reels,579,272,211
7709,static_image,745,124,100
7710,carousel,760,176,409
7711,reels,846,125,142
7712,carousel,405,18,361
7713,static_image,904,79,252
7714,carousel,641,219,390
7715,carousel,976,172,315
7716,reels,489,136,407
7717,carousel,371,103,359
7718,static_image,805,169,220
7719,reels,109,247,266
7720,static_image,952,242,265
7721,static_image,397,181,140
7722,carousel,496,44,310
7723,static_image,933,19,133
7724,static_image,315,80,442
7725,carousel,538,112,450
7726,reels,817,71,243
7727,static_image,261,97,40
7728,static_image,230,94,493
7729,static_image,200,251,62
7730,carousel,829,43,437
7731,reels,900,194,343
7732,reels,486,66,261
7733,carousel,483,89,39
7734,reels,211,283,200
7735,carousel,345,142,438
7736,static_image,463,300,293
7737,carousel,83,196,99
7738,carousel,905,222,499
7739,static_image,58,111,309
7740,carousel,241,20,470
7741,carousel,814,216,301
7742,static_image,64,53,465
7743,reels,238,208,147
7744,reels,898,44,41
7745,reels,609,17,454
7746,carousel,511,242,462
7747,carousel,993,115,422
7748,carousel,459,104,238
7749,carousel,959,180,360
7750,carousel,83,154,308
7751,carousel,263,99,221
7752,reels,237,134,479
7753,reels,435,300,124
7754,carousel,933,230,91
7755,static_image,335,232,231
7756,carousel,987,289,12
7757,static_image,277,293,26
7758,static_image,457,171,143
7759,carousel,210,184,325
7760,static_image,677,286,176
7761,carousel,765,117,387
7762,static_image,280,70,246
7763,static_image,211,257,102
7764,static_image,931,49,91
7765,static_image,170,203,123
7766,reels,717,29,162
7767,static_image,886,224,40
7768,carousel,900,225,377
7769,reels,513,207,340
7770,reels,893,92,242
7771,carousel,616,160,192
7772,carousel,652,255,145
7773,static_image,816,196,21
7774,reels,790,5,268
7775,static_image,495,159,427
7776,carousel,478,258,196
7777,reels,916,16,96
7778,carousel,608,10,350
7779,static_image,994,57,299
7780,carousel,659,28,94
7781,carousel,840,44,472
7782,reels,845,158,461
7783,carousel,684,21,153
7784,reels,605,298,477
7785,carousel,648,120,98
7786,carousel,406,103,136
7787,carousel,227,8,500
7788,carousel,300,188,44
7789,carousel,207,196,473
7790,static_image,874,174,186
7791,carousel,166,120,182
7792,reels,386,22,125
7793,reels,644,263,426
7794,static_image,877,291,155
7795,static_image,852,111,329
7796,carousel,823,130,108
7797,carousel,351,131,211
7798,carousel,656,223,77
7799,carousel,881,280,23
7800,reels,627,280,340
7801,carousel,175,69,435
7802,reels,820,143,56
7803,carousel,950,34,237
7804,reels,819,206,170
7805,static_image,665,73,497
7806,carousel,170,78,134
7807,reels,461,106,48
7808,reels,520,163,311
7809,reels,334,86,43
7810,carousel,443,98,314
7811,reels,706,52,299
7812,carousel,973,234,185
7813,static_image,865,55,310
7814,carousel,235,207,238
7815,carousel,769,122,61
7816,reels,431,123,379
7817,reels,181,221,447
7818,reels,534,168,87
7819,static_image,923,265,332
7820,reels,307,201,62
7821,carousel,768,18,465
7822,static_image,485,66,239
7823,carousel,77,7,302
7824,static_image,212,277,472
7825,reels,372,75,148
7826,carousel,245,90,371
7827,carousel,114,186,363
7828,carousel,930,174,191
7829,carousel,375,53,148
7830,carousel,787,76,61
7831,static_image,705,58,163
7832,carousel,732,30,274
7833,reels,546,241,336
7834,carousel,317,243,319
7835,carousel,433,133,450
7836,carousel,207,52,266
7837,static_image,291,135,331
7838,static_image,379,281,415
7839,carousel,654,97,386
7840,carousel,359,282,257
7841,reels,92,225,262
7842,static_image,441,299,111
7843,carousel,951,125,397
7844,carousel,653,290,230
7845,reels,147,188,456
7846,static_image,108,89,184
7847,reels,783,282,350
7848,reels,493,145,39
7849,static_image,391,262,412
7850,reels,802,274,281
7851,carousel,899,282,97
7852,reels,766,228,373
7853,reels,188,212,413
7854,carousel,68,265,146
7855,reels,543,69,347
7856,static_image,847,91,195
7857,reels,996,115,451
7858,static_image,945,168,387
7859,reels,132,205,96
7860,static_image,212,93,103
7861,reels,58,59,283
7862,carousel,411,212,96
7863,reels,507,93,292
7864,reels,243,133,460
7865,carousel,711,11,56
7866,carousel,861,88,135
7867,reels,139,152,301
7868,static_image,229,10,413
7869,carousel,670,218,211
7870,carousel,901,232,30
7871,carousel,469,209,10
7872,reels,990,180,433
7873,carousel,644,189,230
7874,carousel,239,39,254
7875,reels,712,25,19
7876,static_image,287,43,35
7877,static_image,828,48,304
7878,carousel,301,194,400
7879,carousel,601,95,78
7880,carousel,355,242,57
7881,carousel,656,118,205
7882,carousel,761,28,224
7883,carousel,591,78,246
7884,reels,724,24,174
7885,reels,337,209,66
7886,static_image,816,219,435
7887,carousel,535,228,455
7888,carousel,450,149,121
7889,static_image,588,186,15
7890,carousel,636,171,126
7891,reels,227,107,148
7892,reels,142,232,432
7893,reels,724,80,448
7894,carousel,739,61,115
7895,carousel,855,215,68
7896,carousel,708,137,154
7897,static_image,145,227,163
7898,carousel,254,55,209
7899,reels,332,152,69
7900,static_image,251,240,101
7901,reels,531,203,277
7902,reels,538,220,467
7903,carousel,482,111,414
7904,reels,668,154,102
7905,static_image,96,147,460
7906,reels,878,40,252
7907,reels,928,179,61
7908,static_image,613,230,20
7909,carousel,905,258,327
7910,static_image,628,101,98
7911,reels,764,98,31
7912,carousel,343,291,122
7913,reels,365,141,405
7914,reels,129,259,96
7915,carousel,325,181,229
7916,reels,865,105,266
7917,reels,636,135,239
7918,static_image,829,10,94
7919,reels,945,155,405
7920,static_image,428,120,203
7921,carousel,478,291,300
7922,carousel,337,244,98
7923,carousel,578,227,385
7924,static_image,322,37,344
7925,carousel,53,178,126
7926,static_image,945,177,330
7927,reels,543,142,99
7928,carousel,450,147,130
7929,reels,848,13,437
7930,carousel,645,117,254
7931,static_image,129,139,354
7932,reels,101,161,260
7933,static_image,700,215,387
7934,carousel,350,118,243
7935,static_image,978,272,144
7936,reels,267,239,36
7937,reels,795,197,52
7938,static_image,820,236,441
7939,static_image,926,184,459
7940,reels,312,217,444
7941,reels,184,203,396
7942,carousel,463,288,483
7943,carousel,426,157,461
7944,static_image,139,270,200
7945,static_image,814,297,27
7946,carousel,202,236,253
7947,static_image,220,300,441
7948,carousel,61,269,167
7949,reels,91,237,342
7950,static_image,444,15,158
7951,carousel,422,215,395
7952,reels,84,177,470
7953,carousel,283,131,237
7954,reels,986,222,313
7955,static_image,301,113,23
7956,reels,544,230,350
7957,carousel,72,212,251
7958,static_image,860,66,290
7959,carousel,237,98,225
7960,reels,959,248,476
7961,static_image,707,148,407
7962,carousel,679,13,404
7963,static_image,512,265,341
7964,static_image,491,173,121
7965,static_image,828,173,356
7966,static_image,877,28,208
7967,reels,819,110,303
7968,reels,259,160,358
7969,carousel,763,268,365
7970,static_image,939,262,397
7971,reels,459,17,389
7972,reels,867,170,444
7973,carousel,914,159,302
7974,carousel,192,65,365
7975,reels,110,139,341
7976,static_image,482,44,289
7977,reels,749,231,25
7978,reels,450,110,105
7979,carousel,830,40,215
7980,carousel,641,12,252
7981,carousel,879,95,402
7982,static_image,909,46,354
7983,static_image,885,279,486
7984,carousel,552,66,297
7985,carousel,478,170,462
7986,carousel,841,124,247
7987,carousel,518,8,283
7988,reels,892,162,322
7989,reels,225,212,310
7990,reels,211,20,115
7991,static_image,762,279,361
7992,static_image,290,49,355
7993,carousel,384,159,361
7994,static_image,665,14,67
7995,reels,417,294,322
7996,reels,510,18,204
7997,static_image,233,37,325
7998,reels,889,280,234
7999,carousel,52,193,142
8000,static_image,593,88,500
8001,reels,287,292,477
8002,static_image,810,147,347
8003,carousel,881,32,367
8004,carousel,851,43,248
8005,static_image,601,62,222
8006,reels,564,7,207
8007,static_image,435,143,349
8008,carousel,744,63,185
8009,static_image,590,31,62
8010,reels,716,134,461
8011,static_image,993,77,471
8012,static_image,573,52,178
8013,carousel,254,234,406
8014,carousel,167,248,37
8015,static_image,209,216,332
8016,reels,93,233,460
8017,carousel,258,20,272
8018,static_image,602,21,275
8019,static_image,969,38,242
8020,carousel,461,81,280
8021,carousel,665,217,291
8022,carousel,716,156,436
8023,reels,912,274,177
8024,carousel,726,14,244
8025,carousel,578,264,347
8026,static_image,397,294,104
8027,static_image,712,244,333
8028,reels,140,43,224
8029,static_image,52,221,489
8030,static_image,751,62,378
8031,static_image,955,202,449
8032,carousel,225,246,217
8033,reels,185,12,295
8034,carousel,593,73,440
8035,carousel,295,66,243
8036,carousel,700,94,482
8037,reels,249,140,153
8038,reels,273,171,421
8039,static_image,440,99,338
8040,reels,392,272,358
8041,reels,971,8,51
8042,carousel,61,156,424
8043,static_image,723,78,162
8044,carousel,723,196,120
8045,reels,660,14,309
8046,carousel,998,84,499
8047,carousel,519,191,137
8048,carousel,237,287,475
8049,reels,633,236,217
8050,static_image,110,132,322
8051,reels,714,234,10
8052,carousel,990,155,134
8053,reels,375,73,442
8054,static_image,365,26,190
8055,reels,277,222,140
8056,static_image,821,45,368
8057,static_image,884,230,414
8058,reels,847,147,357
8059,carousel,298,209,433
8060,static_image,328,266,289
8061,carousel,171,185,457
8062,static_image,633,236,265
8063,carousel,580,194,151
8064,static_image,459,215,87
8065,carousel,180,123,229
8066,carousel,440,211,423
8067,reels,668,275,218
8068,reels,649,42,76
8069,reels,645,163,300
8070,reels,983,94,79
8071,static_image,101,136,105
8072,static_image,587,203,104
8073,carousel,470,293,327
8074,carousel,61,201,223
8075,reels,124,237,495
8076,static_image,647,213,100
8077,carousel,963,181,203
8078,static_image,654,84,311
8079,static_image,667,285,136
8080,carousel,378,288,386
8081,reels,935,209,294
8082,static_image,525,258,240
8083,static_image,241,195,479
8084,reels,62,159,72
8085,carousel,310,273,98
8086,carousel,585,133,468
8087,static_image,882,131,58
8088,reels,254,275,391
8089,carousel,832,48,89
8090,carousel,462,10,25
8091,carousel,968,39,158
8092,reels,100,243,486
8093,reels,200,39,499
8094,reels,808,121,446
8095,carousel,941,150,384
8096,static_image,122,116,163
8097,carousel,67,109,274
8098,static_image,557,169,87
8099,static_image,913,283,250
8100,carousel,83,281,232
8101,static_image,385,201,162
8102,carousel,810,74,161
8103,carousel,387,82,38
8104,static_image,237,124,182
8105,carousel,81,296,487
8106,reels,486,224,321
8107,carousel,687,138,296
8108,static_image,460,69,478
8109,static_image,897,284,481
8110,carousel,714,194,215
8111,static_image,184,7,53
8112,reels,724,191,135
8113,static_image,52,234,325
8114,reels,468,56,489
8115,static_image,490,297,180
8116,reels,206,153,444
8117,carousel,367,131,417
8118,reels,552,136,71
8119,static_image,217,167,125
8120,carousel,722,104,256
8121,static_image,683,166,445
8122,reels,149,11,36
8123,reels,551,258,110
8124,static_image,223,42,264
8125,reels,113,120,224
8126,carousel,825,299,400
8127,static_image,233,28,85
8128,static_image,391,41,312
8129,carousel,578,252,109
8130,carousel,520,25,107
8131,reels,799,99,424
8132,reels,922,163,150
8133,reels,343,286,321
8134,carousel,848,143,262
8135,reels,76,232,393
8136,static_image,475,70,406
8137,carousel,372,38,482
8138,carousel,758,245,221
8139,reels,128,41,412
8140,reels,694,22,480
8141,static_image,620,187,55
8142,reels,761,127,346
8143,carousel,934,280,313
8144,reels,130,142,190
8145,reels,247,135,28
8146,static_image,883,42,295
8147,reels,571,5,186
8148,reels,607,45,383
8149,static_image,877,53,174
8150,reels,316,143,377
8151,static_image,451,192,137
8152,static_image,732,64,481
8153,reels,98,256,430
8154,reels,52,30,155
8155,carousel,651,130,466
8156,carousel,784,164,173
8157,reels,170,281,151
8158,carousel,829,132,319
8159,static_image,609,81,101
8160,carousel,873,281,22
8161,static_image,264,200,211
8162,carousel,835,25,132
8163,static_image,430,283,293
8164,reels,750,147,331
8165,static_image,811,15,347
8166,reels,596,281,16
8167,carousel,451,169,90
8168,static_image,764,178,56
8169,reels,339,228,373
8170,static_image,261,109,379
8171,carousel,400,218,77
8172,carousel,106,102,319
8173,reels,357,139,445
8174,carousel,565,264,470
8175,carousel,830,226,259
8176,carousel,567,290,257
8177,carousel,660,91,31
8178,static_image,782,65,316
8179,static_image,679,52,286
8180,static_image,892,149,453
8181,carousel,130,52,112
8182,static_image,926,79,425
8183,reels,437,56,59
8184,reels,600,146,293
8185,reels,624,29,185
8186,carousel,869,209,133
8187,carousel,723,66,67
8188,static_image,721,211,26
8189,reels,515,86,85
8190,carousel,371,120,317
8191,reels,744,8,253
8192,reels,329,191,374
8193,reels,353,250,381
8194,static_image,858,34,452
8195,static_image,745,75,480
8196,static_image,966,105,50
8197,reels,818,37,158
8198,reels,813,42,431
8199,static_image,636,178,383
8200,carousel,640,144,225
8201,reels,873,203,218
8202,carousel,943,213,102
8203,carousel,384,300,202
8204,carousel,422,123,16
8205,carousel,817,201,47
8206,static_image,597,159,18
8207,carousel,432,253,426
8208,static_image,978,234,13
8209,carousel,978,203,274
8210,reels,99,174,485
8211,carousel,452,126,31
8212,reels,455,127,232
8213,carousel,429,27,76
8214,static_image,593,49,341
8215,static_image,489,141,438
8216,carousel,688,284,310
8217,carousel,61,115,310
8218,carousel,656,65,94
8219,carousel,874,126,337
8220,carousel,196,191,79
8221,carousel,672,139,183
8222,carousel,755,107,402
8223,reels,825,194,301
8224,reels,762,192,128
8225,carousel,638,100,210
8226,carousel,100,278,230
8227,carousel,186,242,188
8228,reels,352,169,141
8229,reels,695,75,32
8230,reels,342,290,319
8231,reels,760,151,483
8232,reels,280,268,56
8233,carousel,620,13,332
8234,static_image,173,285,314
8235,reels,406,184,281
8236,carousel,340,149,400
8237,reels,457,212,90
8238,carousel,661,194,86
8239,carousel,555,258,36
8240,reels,766,213,204
8241,carousel,290,214,62
8242,reels,910,76,168
8243,static_image,483,20,239
8244,carousel,353,234,452
8245,static_image,207,220,471
8246,reels,66,72,110
8247,reels,868,37,197
8248,static_image,423,18,46
8249,reels,253,7,44
8250,reels,285,51,226
8251,reels,878,53,171
8252,reels,105,182,279
8253,reels,635,36,201
8254,carousel,233,135,164
8255,carousel,264,130,312
8256,reels,364,231,300
8257,reels,107,197,145
8258,static_image,813,192,119
8259,carousel,746,168,365
8260,reels,647,32,173
8261,static_image,521,68,303
8262,static_image,131,273,336
8263,static_image,594,208,232
8264,static_image,357,212,307
8265,carousel,489,174,208
8266,carousel,617,125,109
8267,reels,780,258,145
8268,static_image,736,291,245
8269,reels,610,8,201
8270,static_image,529,30,405
8271,carousel,298,249,443
8272,reels,870,50,287
8273,reels,300,8,422
8274,static_image,152,293,105
8275,carousel,76,189,231
8276,reels,297,116,107
8277,carousel,756,250,118
8278,static_image,186,112,299
8279,reels,346,137,30
8280,carousel,939,292,481
8281,carousel,379,127,400
8282,carousel,885,207,488
8283,reels,435,100,142
8284,carousel,499,247,480
8285,carousel,686,86,124
8286,static_image,597,178,343
8287,carousel,97,74,132
8288,static_image,236,16,304
8289,carousel,307,5,43
8290,reels,681,101,126
8291,carousel,578,147,160
8292,carousel,267,157,263
8293,static_image,122,273,86
8294,static_image,59,252,179
8295,reels,932,48,178
8296,reels,756,180,74
8297,reels,108,231,175
8298,reels,632,40,113
8299,static_image,276,68,25
8300,carousel,783,206,413
8301,reels,301,114,354
8302,carousel,238,226,330
8303,static_image,847,82,477
8304,carousel,554,235,249
8305,reels,273,109,490
8306,carousel,474,264,368
8307,carousel,457,210,485
8308,reels,797,249,24
8309,reels,53,111,295
8310,reels,103,126,203
8311,carousel,393,165,96
8312,static_image,565,160,79
8313,static_image,344,48,382
8314,carousel,705,247,415
8315,static_image,354,32,77
8316,reels,326,14,355
8317,static_image,939,227,252
8318,reels,568,90,229
8319,reels,480,75,200
8320,static_image,998,6,441
8321,reels,900,86,17
8322,carousel,300,212,107
8323,static_image,728,187,334
8324,reels,954,139,494
8325,reels,796,41,154
8326,static_image,508,141,171
8327,static_image,547,111,63
8328,static_image,997,116,310
8329,static_image,838,297,357
8330,reels,816,299,439
8331,static_image,775,147,441
8332,static_image,858,44,141
8333,static_image,985,264,228
8334,carousel,653,166,426
8335,reels,64,149,315
8336,static_image,869,111,83
8337,reels,843,228,161
8338,carousel,180,72,391
8339,carousel,654,136,467
8340,reels,153,71,61
8341,carousel,785,285,309
8342,static_image,951,278,422
8343,static_image,126,58,178
8344,static_image,345,292,487
8345,reels,283,133,18
8346,carousel,766,42,103
8347,static_image,511,228,389
8348,static_image,991,88,80
8349,carousel,886,276,370
8350,reels,559,158,98
8351,static_image,215,179,213
8352,static_image,522,263,366
8353,reels,115,267,406
8354,static_image,588,77,475
8355,carousel,259,235,279
8356,static_image,609,252,39
8357,reels,723,284,444
8358,reels,119,203,277
8359,carousel,443,44,384
8360,carousel,764,135,304
8361,static_image,428,210,166
8362,reels,815,299,316
8363,static_image,940,143,210
8364,carousel,821,171,273
8365,reels,753,232,329
8366,reels,630,203,108
8367,static_image,604,128,11
8368,static_image,928,232,88
8369,carousel,454,66,35
8370,static_image,110,298,460
8371,carousel,477,47,206
8372,reels,185,8,60
8373,reels,380,187,471
8374,reels,800,235,360
8375,static_image,466,147,179
8376,reels,731,272,494
8377,reels,380,172,394
8378,reels,959,257,190
8379,carousel,226,135,250
8380,reels,331,7,13
8381,carousel,445,273,238
8382,reels,583,217,423
8383,static_image,926,72,159
8384,static_image,108,187,46
8385,reels,441,185,140
8386,reels,159,83,99
8387,reels,932,159,143
8388,carousel,838,267,311
8389,static_image,533,156,12
8390,carousel,870,108,113
8391,static_image,466,278,228
8392,carousel,574,124,438
8393,reels,890,245,454
8394,carousel,797,37,241
8395,carousel,301,214,109
8396,carousel,953,157,424
8397,reels,207,113,272
8398,static_image,471,36,98
8399,carousel,866,175,384
8400,carousel,603,278,124
8401,carousel,673,147,392
8402,carousel,267,142,352
8403,static_image,62,226,336
8404,carousel,893,248,315
8405,reels,938,299,459
8406,reels,188,144,182
8407,carousel,618,142,66
8408,carousel,421,204,322
8409,reels,589,11,162
8410,reels,986,26,247
8411,carousel,412,198,394
8412,static_image,553,158,270
8413,carousel,636,169,265
8414,static_image,704,119,303
8415,reels,743,14,464
8416,reels,648,285,33
8417,carousel,723,226,10
8418,carousel,784,133,148
8419,carousel,716,27,420
8420,carousel,142,186,476
8421,static_image,664,76,180
8422,static_image,337,13,249
8423,carousel,914,164,88
8424,carousel,282,54,298
8425,static_image,500,240,251
8426,reels,595,228,245
8427,reels,674,192,499
8428,carousel,722,163,44
8429,static_image,970,222,387
8430,reels,980,272,379
8431,carousel,256,6,266
8432,static_image,822,71,439
8433,static_image,377,271,457
8434,reels,763,268,422
8435,reels,158,297,225
8436,carousel,300,117,96
8437,reels,81,189,379
8438,static_image,435,148,94
8439,reels,480,251,159
8440,static_image,264,55,444
8441,reels,247,6,206
8442,reels,236,114,346
8443,static_image,986,49,200
8444,carousel,881,276,482
8445,carousel,529,281,266
8446,carousel,351,80,463
8447,reels,893,190,430
8448,reels,626,164,222
8449,static_image,611,16,487
8450,reels,1000,83,130
8451,carousel,521,78,122
8452,static_image,535,65,240
8453,static_image,564,18,87
8454,carousel,283,246,357
8455,static_image,107,23,372
8456,reels,373,144,456
8457,static_image,605,234,38
8458,static_image,959,287,153
8459,reels,507,170,370
8460,reels,122,232,225
8461,reels,371,165,113
8462,static_image,587,44,429
8463,static_image,603,25,441
8464,reels,816,112,246
8465,static_image,117,185,308
8466,carousel,378,257,318
8467,carousel,621,159,199
8468,static_image,673,204,95
8469,reels,896,286,117
8470,static_image,319,286,272
8471,reels,470,110,278
8472,carousel,931,84,18
8473,static_image,540,209,50
8474,carousel,293,209,358
8475,carousel,234,63,489
8476,static_image,855,19,333
8477,reels,805,50,290
8478,static_image,152,84,485
8479,static_image,712,281,277
8480,static_image,446,55,271
8481,carousel,885,18,342
8482,reels,57,210,208
8483,static_image,828,23,457
8484,carousel,98,237,310
8485,carousel,274,251,409
8486,carousel,653,289,83
8487,reels,616,123,124
8488,reels,977,266,349
8489,reels,727,160,321
8490,reels,993,28,134
8491,static_image,373,27,225
8492,reels,385,240,271
8493,static_image,473,270,410
8494,static_image,935,120,107
8495,reels,412,233,16
8496,reels,502,125,388
8497,carousel,834,92,440
8498,static_image,970,116,61
8499,reels,387,179,333
8500,carousel,747,167,235
8501,static_image,976,21,193
8502,carousel,709,52,278
8503,reels,682,118,274
8504,reels,777,148,144
8505,carousel,368,193,270
8506,static_image,264,58,49
8507,reels,115,162,464
8508,reels,102,57,395
8509,carousel,282,170,445
8510,carousel,253,210,284
8511,reels,166,171,331
8512,reels,888,278,318
8513,carousel,811,24,308
8514,static_image,498,235,326
8515,reels,600,32,457
8516,carousel,287,159,421
8517,static_image,323,187,228
8518,static_image,348,139,220
8519,reels,638,155,22
8520,carousel,889,221,381
8521,reels,355,16,43
8522,reels,273,73,323
8523,reels,541,116,398
8524,reels,568,111,454
8525,carousel,413,260,197
8526,reels,773,87,317
8527,static_image,735,80,349
8528,reels,289,58,270
8529,reels,622,111,373
8530,carousel,189,294,434
8531,carousel,389,291,198
8532,static_image,727,160,338
8533,carousel,891,121,126
8534,carousel,357,51,202
8535,static_image,431,40,291
8536,reels,691,135,285
8537,carousel,647,226,418
8538,reels,74,243,476
8539,carousel,357,154,416
8540,reels,916,246,373
8541,reels,448,95,382
8542,carousel,403,298,192
8543,static_image,340,47,481
8544,static_image,548,142,389
8545,static_image,167,222,42
8546,reels,53,177,16
8547,carousel,969,89,49
8548,static_image,730,53,217
8549,static_image,615,41,340
8550,reels,962,55,126
8551,reels,907,145,351
8552,reels,445,34,371
8553,static_image,311,292,114
8554,static_image,548,235,157
8555,carousel,803,70,312
8556,static_image,930,69,284
8557,reels,345,128,113
8558,carousel,881,82,227
8559,static_image,406,20,304
8560,static_image,711,201,372
8561,carousel,169,290,466
8562,carousel,475,198,241
8563,reels,176,198,222
8564,reels,495,44,10
8565,carousel,370,206,478
8566,carousel,334,94,425
8567,carousel,187,70,78
8568,static_image,765,117,147
8569,static_image,652,283,30
8570,carousel,971,111,381
8571,reels,483,288,123
8572,reels,549,188,326
8573,static_image,66,53,252
8574,reels,679,41,177
8575,carousel,700,160,151
8576,reels,173,145,160
8577,carousel,681,89,118
8578,carousel,845,184,42
8579,reels,361,207,474
8580,reels,494,162,81
8581,reels,883,31,66
8582,static_image,442,131,260
8583,carousel,438,116,44
8584,static_image,648,187,386
8585,static_image,440,176,192
8586,static_image,826,85,337
8587,carousel,547,229,202
8588,reels,881,52,162
8589,static_image,96,18,120
8590,static_image,381,6,101
8591,static_image,870,176,185
8592,carousel,796,111,435
8593,reels,848,152,483
8594,static_image,311,286,214
8595,reels,194,97,283
8596,static_image,284,298,10
8597,reels,530,128,499
8598,carousel,117,134,483
8599,reels,332,198,384
8600,static_image,762,47,201
8601,static_image,543,154,307
8602,carousel,202,188,57
8603,carousel,316,239,279
8604,static_image,527,167,119
8605,carousel,187,9,158
8606,carousel,647,169,156
8607,carousel,501,258,343
8608,reels,485,53,273
8609,carousel,103,275,421
8610,reels,564,31,40
8611,carousel,790,279,255
8612,carousel,137,164,115
8613,static_image,136,171,57
8614,carousel,306,122,231
8615,reels,597,216,97
8616,static_image,156,12,258
8617,static_image,129,285,243
8618,carousel,96,212,333
8619,static_image,377,221,164
8620,carousel,388,237,439
8621,carousel,466,285,343
8622,carousel,196,224,430
8623,static_image,722,106,135
8624,static_image,123,195,492
8625,reels,233,105,16
8626,reels,84,32,104
8627,carousel,105,99,500
8628,static_image,492,176,341
8629,static_image,393,14,355
8630,reels,987,75,96
8631,reels,808,53,59
8632,reels,857,83,23
8633,reels,468,250,28
8634,carousel,372,43,141
8635,reels,806,294,82
8636,carousel,147,210,227
8637,carousel,260,270,82
8638,carousel,188,74,152
8639,carousel,82,168,128
8640,static_image,183,99,350
8641,carousel,98,195,203
8642,carousel,720,19,58
8643,static_image,806,28,445
8644,carousel,166,111,141
8645,static_image,364,112,124
8646,static_image,153,103,126
8647,static_image,228,191,102
8648,static_image,437,64,417
8649,carousel,212,129,385
8650,static_image,310,176,436
8651,reels,745,150,180
8652,carousel,271,160,105
8653,static_image,459,157,405
8654,reels,674,231,229
8655,carousel,227,140,308
8656,static_image,490,224,108
8657,reels,228,32,383
8658,static_image,415,131,233
8659,reels,701,247,330
8660,carousel,333,298,291
8661,static_image,690,189,100
8662,static_image,533,123,192
8663,reels,904,52,181
8664,static_image,231,201,216
8665,reels,883,175,298
8666,carousel,323,254,401
8667,reels,211,194,413
8668,carousel,943,266,41
8669,static_image,988,218,223
8670,reels,157,141,252
8671,reels,274,132,217
8672,static_image,764,194,91
8673,reels,949,231,408
8674,reels,995,206,232
8675,static_image,375,124,183
8676,carousel,624,213,75
8677,static_image,951,300,292
8678,reels,815,132,88
8679,reels,257,203,262
8680,static_image,204,157,62
8681,reels,536,46,90
8682,static_image,518,219,496
